WHOREGION,FLUSEASON,HEMISPHERE,COUNTRY_AREA_TERRITORY,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,RSV
EUR,NH,NH,Russian Federation,2020-04-19,2020,17,19
EUR,NH,NH,Russian Federation,2020-04-26,2020,18,0
EUR,NH,NH,Russian Federation,2020-04-26,2020,18,20
EUR,NH,NH,Russian Federation,2020-05-03,2020,19,0
EUR,NH,NH,Russian Federation,2020-05-03,2020,19,23
EUR,NH,NH,Russian Federation,2020-05-10,2020,20,15
EUR,NH,NH,Russian Federation,2020-05-10,2020,20,0
EUR,NH,NH,Russian Federation,2020-05-17,2020,21,22
EUR,NH,NH,Russian Federation,2020-05-17,2020,21,0
EUR,NH,NH,Russian Federation,2020-05-24,2020,22,0
EUR,NH,NH,Russian Federation,2020-05-24,2020,22,6
EUR,NH,NH,Russian Federation,2020-05-31,2020,23,9
EUR,NH,NH,Russian Federation,2020-05-31,2020,23,0
EUR,NH,NH,Russian Federation,2020-06-07,2020,24,3
EUR,NH,NH,Russian Federation,2020-06-07,2020,24,0
EUR,NH,NH,Russian Federation,2020-06-14,2020,25,0
EUR,NH,NH,Russian Federation,2020-06-14,2020,25,9
EUR,NH,NH,Russian Federation,2020-06-21,2020,26,3
EUR,NH,NH,Russian Federation,2020-06-21,2020,26,0
EUR,NH,NH,Russian Federation,2020-06-28,2020,27,3
EUR,NH,NH,Russian Federation,2020-06-28,2020,27,0
EUR,NH,NH,Russian Federation,2020-07-05,2020,28,4
EUR,NH,NH,Russian Federation,2020-07-05,2020,28,0
EUR,NH,NH,Russian Federation,2020-07-12,2020,29,0
EUR,NH,NH,Russian Federation,2020-07-12,2020,29,0
EUR,NH,NH,Russian Federation,2020-07-19,2020,30,0
EUR,NH,NH,Russian Federation,2020-07-19,2020,30,0
EUR,NH,NH,Russian Federation,2020-07-26,2020,31,0
EUR,NH,NH,Russian Federation,2020-07-26,2020,31,0
EUR,NH,NH,Russian Federation,2020-08-02,2020,32,1
EUR,NH,NH,Russian Federation,2020-08-02,2020,32,0
EUR,NH,NH,Russian Federation,2020-08-09,2020,33,3
EUR,NH,NH,Russian Federation,2020-08-09,2020,33,0
EUR,NH,NH,Russian Federation,2020-08-16,2020,34,1
EUR,NH,NH,Russian Federation,2020-08-16,2020,34,6
EUR,NH,NH,Russian Federation,2020-08-23,2020,35,0
EUR,NH,NH,Russian Federation,2020-08-23,2020,35,4
EUR,NH,NH,Russian Federation,2020-08-30,2020,36,0
EUR,NH,NH,Russian Federation,2020-08-30,2020,36,3
EUR,NH,NH,Russian Federation,2020-09-06,2020,37,4
EUR,NH,NH,Russian Federation,2020-09-06,2020,37,0
EUR,NH,NH,Russian Federation,2020-09-13,2020,38,0
EUR,NH,NH,Russian Federation,2020-09-13,2020,38,3
EUR,NH,NH,Russian Federation,2020-09-20,2020,39,0
EUR,NH,NH,Russian Federation,2020-09-20,2020,39,3
EUR,NH,NH,Russian Federation,2020-09-27,2020,40,0
EUR,NH,NH,Russian Federation,2020-09-27,2020,40,18
EUR,NH,NH,Russian Federation,2020-10-04,2020,41,0
EUR,NH,NH,Russian Federation,2020-10-04,2020,41,1
EUR,NH,NH,Russian Federation,2020-10-11,2020,42,2
EUR,NH,NH,Russian Federation,2020-10-11,2020,42,0
EUR,NH,NH,Russian Federation,2020-10-18,2020,43,0
EUR,NH,NH,Russian Federation,2020-10-18,2020,43,2
EUR,NH,NH,Russian Federation,2020-10-25,2020,44,0
EUR,NH,NH,Russian Federation,2020-10-25,2020,44,3
EUR,NH,NH,Russian Federation,2020-11-01,2020,45,0
EUR,NH,NH,Russian Federation,2020-11-01,2020,45,1
EUR,NH,NH,Russian Federation,2020-11-08,2020,46,0
EUR,NH,NH,Russian Federation,2020-11-08,2020,46,6
EUR,NH,NH,Russian Federation,2020-11-15,2020,47,4
EUR,NH,NH,Russian Federation,2020-11-15,2020,47,0
EUR,NH,NH,Russian Federation,2020-11-22,2020,48,15
EUR,NH,NH,Russian Federation,2020-11-22,2020,48,0
EUR,NH,NH,Russian Federation,2020-11-29,2020,49,11
EUR,NH,NH,Russian Federation,2020-11-29,2020,49,0
EUR,NH,NH,Russian Federation,2020-12-06,2020,50,0
EUR,NH,NH,Russian Federation,2020-12-06,2020,50,6
EUR,NH,NH,Russian Federation,2020-12-13,2020,51,0
EUR,NH,NH,Russian Federation,2020-12-13,2020,51,10
EUR,NH,NH,Russian Federation,2020-12-20,2020,52,0
EUR,NH,NH,Russian Federation,2020-12-20,2020,52,8
EUR,NH,NH,Russian Federation,2020-12-27,2020,53,0
EUR,NH,NH,Russian Federation,2020-12-27,2020,53,7
EUR,NH,NH,Russian Federation,2021-01-03,2021,1,0
EUR,NH,NH,Russian Federation,2021-01-03,2021,1,2
EUR,NH,NH,Russian Federation,2021-01-10,2021,2,2
EUR,NH,NH,Russian Federation,2021-01-10,2021,2,0
EUR,NH,NH,Russian Federation,2021-01-17,2021,3,0
EUR,NH,NH,Russian Federation,2021-01-17,2021,3,6
EUR,NH,NH,Russian Federation,2021-01-24,2021,4,3
EUR,NH,NH,Russian Federation,2021-01-24,2021,4,1
EUR,NH,NH,Russian Federation,2021-01-31,2021,5,0
EUR,NH,NH,Russian Federation,2021-01-31,2021,5,7
EUR,NH,NH,Russian Federation,2021-02-07,2021,6,8
EUR,NH,NH,Russian Federation,2021-02-07,2021,6,1
EUR,NH,NH,Russian Federation,2021-02-14,2021,7,16
EUR,NH,NH,Russian Federation,2021-02-14,2021,7,1
EUR,NH,NH,Russian Federation,2021-02-21,2021,8,0
EUR,NH,NH,Russian Federation,2021-02-21,2021,8,6
EUR,NH,NH,Russian Federation,2021-02-28,2021,9,1
EUR,NH,NH,Russian Federation,2021-02-28,2021,9,13
EUR,NH,NH,Russian Federation,2021-03-07,2021,10,2
